,0,1,i,j,dist
3384,0.0833812355995178,0.9166187644004822,54,49,373.048254251377
3385,0.2264853864908218,0.7735145688056946,55,49,616.283214115069
3386,0.979578971862793,0.0204209927469491,56,49,866.900801706862
3387,0.9997588992118835,0.0002410761953797,57,49,1119.9558026993743
3388,0.9990474581718444,0.0009525338537059,58,49,1374.1022523815323
3389,0.9922035932540894,0.0077963816002011,59,49,1628.829334215221
3390,0.8876948356628418,0.1123051792383194,60,49,1883.9015367051431
3391,0.997289538383484,0.0027104341425001,61,49,2139.195409493953
3392,0.9603205919265748,0.0396793745458126,62,49,2394.6400564594255
3393,0.9789546728134156,0.0210452787578105,63,49,2650.191879845684
3394,0.0504636950790882,0.9495362639427184,64,49,2905.8226029818134
3395,0.968726396560669,0.0312735214829444,65,49,3161.5130871150923
3396,0.9956817626953124,0.004318225197494,66,49,3417.2499176969777
3397,0.9577667713165284,0.0422332063317298,67,49,3673.023414028285
3398,0.9969382286071776,0.0030617511365562,68,49,3928.8264151015887
3399,0.9982820749282836,0.0017179527785629,69,49,4184.65351014872
3400,0.9999628067016602,3.714665217557922e-05,70,49,4440.500534849647
3401,0.9972149133682252,0.002785057760775,71,49,4696.364232041633
3402,0.9451026320457458,0.0548973679542541,72,49,4856.587317736545
3403,0.1271326541900634,0.8728673458099365,73,49,4650.377365399935
3404,0.9994903802871704,0.0005096255335956,74,49,4444.167413063325
3405,0.9981829524040222,0.0018170106923207,75,49,4237.957460726714
3406,0.998223841190338,0.0017761369235813,76,49,4031.747508390104
3407,0.8624677658081055,0.1375322788953781,77,49,3825.537556053494
3408,0.8960328102111816,0.1039672493934631,78,49,3619.3276037168835
3409,0.995115041732788,0.0048848930746316,79,49,3413.1176513802734
3410,0.994738519191742,0.0052615012973546,80,49,3206.907699043663
3411,0.0231170635670423,0.9768829345703124,81,49,3000.6977467070524
3412,0.9992594122886658,0.0007405451615341,82,49,2794.4877943704423
3413,0.9999035596847534,9.640401549404488e-05,83,49,2588.2778420338323
3414,0.9984636306762696,0.0015363348647952,84,49,2382.0678896972217
3415,3.268997897976078e-05,0.9999673366546632,85,49,2175.8579373606117
3416,0.9953504800796508,0.0046495283022522,86,49,1969.6479850240012
3417,0.9994895458221436,0.0005103751318529,87,49,1763.438032687391
3418,0.9970490336418152,0.0029509456362575,88,49,1557.2280803507806
3419,0.9979022741317748,0.0020977037493139,89,49,1351.0181280141705
3420,0.9993003606796264,0.0006996461888775,90,49,1144.8081756775603
3421,0.9992287158966064,0.0007713186787441,91,49,938.59822334095
3422,0.9999960660934448,3.958060460718116e-06,92,49,732.3882710043397
3423,0.9999511241912842,4.886654278379865e-05,93,49,526.1783186677294
3424,0.9999990463256836,9.531351565783552e-07,94,49,303.80892429481014
3425,0.9999982118606568,1.783542870725796e-06,95,49,66.80825491086945
3426,1.0,1.1146732148414884e-10,96,49,-170.19241447307127
3427,0.9632967710494996,0.0367032028734684,29,50,-3444.2508619437117
3428,0.975072145462036,0.0249278619885444,30,50,-3223.7245539903065
3429,0.9993950128555298,0.0006050152587704,31,50,-3008.8216962791266
3430,0.9951115250587464,0.0048885364085435,32,50,-2800.8370177502297
3431,0.6856504678726196,0.314349502325058,33,50,-2601.4303757740663
3432,0.9750755429267884,0.0249244179576635,34,50,-2412.729574569019
3433,0.5935505032539368,0.4064494669437408,35,50,-2237.444971390358
3434,0.998178005218506,0.0018220519414171,36,50,-2078.9728232951966
3435,0.9654633402824402,0.0345366336405277,37,50,-1941.4345211724242
3436,0.9999988079071044,1.17799982035649e-06,38,50,-1829.5573235075199
3437,0.9999997615814208,1.8786157340855425e-07,39,50,-1746.7887972694434
3438,0.999998927116394,1.130656642089889e-06,40,50,-1672.201958676359
3439,0.9752947688102722,0.0247052162885665,41,50,-1597.6151200832749
3440,0.023704994469881,0.976294994354248,42,50,-1523.0282814901905
3441,0.9035879969596864,0.0964119806885719,43,50,-1448.4414428971063
3442,0.9999488592147828,5.11778962390963e-05,44,50,-1373.854604304022
3443,0.9998934268951416,0.0001065427932189,45,50,-1303.1013007437296
3444,0.9951375126838684,0.0048624700866639,46,50,-1271.843263853866
3445,0.7357437014579773,0.2642563581466675,47,50,-1148.768470354332
3446,0.9908491373062134,0.0091509129852056,48,50,-958.5981059240544
3447,0.998505473136902,0.0014945727307349,49,50,-768.4277414937768
3448,0.9999958276748656,4.170636202616151e-06,50,50,-578.2573770634992
3449,0.9941580295562744,0.0058419294655323,51,50,-373.45295634233713
3450,1.0,4.071744541533917e-08,52,50,-129.5209642301203
3451,0.991554319858551,0.0084457155317068,53,50,114.41102788209648
3452,0.9976917505264282,0.0023082415573298,54,50,358.3475966153533
3453,0.9300709962844848,0.0699290335178375,55,50,607.4973250969916
3454,0.9989584684371948,0.0010415213182568,56,50,860.6770590645483
3455,0.9993139505386353,0.0006860043504275,57,50,1115.1452820148593
3456,0.999103844165802,0.0008961636922322,58,50,1370.1842941735977
3457,0.9999836683273317,1.636184606468305e-05,59,50,1625.5254535072652
3458,0.9996392726898192,0.000360743899364,60,50,1881.0457198058743
3459,0.9016991257667542,0.0983008220791816,61,50,2136.6808371864995
3460,0.0934319049119949,0.9065681099891664,62,50,2392.3939892918975
3461,0.7350487112998962,0.2649512887001037,63,50,2648.1625705382967
3462,0.9997827410697936,0.0002172169333789,64,50,2903.9719351260956
3463,0.999732792377472,0.0002671522379387,65,50,3159.812177962481
3464,0.9996272325515748,0.0003727329021785,66,50,3415.6763605470587
3465,0.9891560077667236,0.010844012722373,67,50,3671.5594779330486
3466,0.9991362690925598,0.0008637790451757,68,50,3927.4578291816197
3467,0.994987964630127,0.0050120293162763,69,50,4183.36861870909
3468,0.9857373237609864,0.0142626138404011,70,50,4439.289695435521
3469,0.9914583563804626,0.0085416939109563,71,50,4695.219377196341
3470,0.9835335612297058,0.0164664220064878,72,50,4951.15632958605
3471,0.8303685188293457,0.1696314662694931,73,50,4802.079229453521
3472,0.9996342658996582,0.000365762040019,74,50,4595.869277116911
3473,0.9896015524864196,0.0103983972221612,75,50,4389.659324780301
3474,0.9993709921836852,0.0006289940793067,76,50,4183.449372443691
3475,0.999324917793274,0.0006751598557457,77,50,3977.2394201070806
3476,0.8878328800201416,0.112167127430439,78,50,3771.02946777047
3477,0.9306352138519288,0.0693647861480712,79,50,3564.81951543386
3478,0.0012337503721937,0.998766303062439,80,50,3358.6095630972495
3479,0.0027508302591741,0.997249186038971,81,50,3152.3996107606395
3480,0.9998749494552612,0.0001250731875188,82,50,2946.189658424029
3481,0.999859094619751,0.0001409097021678,83,50,2739.979706087419
3482,0.9967551827430724,0.003244842402637,84,50,2533.7697537508084
3483,0.0017652224050834,0.998234748840332,85,50,2327.5598014141983
3484,0.987123966217041,0.0128760635852813,86,50,2121.349849077588
3485,0.999991536140442,8.423628059972543e-06,87,50,1915.1398967409777
3486,0.9982871413230896,0.0017127995379269,88,50,1708.9299444043675
3487,0.999657392501831,0.000342607818311,89,50,1502.7199920677572
3488,0.9955416321754456,0.0044584241695702,90,50,1296.510039731147
3489,0.9998156428337096,0.0001843781647039,91,50,1090.3000873945366
3490,0.9999983310699464,1.673407723501441e-06,92,50,874.5918868947189
3491,0.999996304512024,3.683830527734244e-06,93,50,637.5912175107782
3492,0.998562753200531,0.0014373152516782,94,50,400.5905481268374
3493,0.9999997615814208,2.79753322729448e-07,95,50,163.58987874289667
3494,1.0,8.802599621438034e-11,96,50,-73.41079064104404
3495,1.0,3.9614175051383433e-08,29,51,-3325.9729403589563
3496,0.999611794948578,0.0003882181772496,30,51,-3097.0360023738826
3497,0.9085733890533448,0.0914266556501388,31,51,-2872.671230753704
3498,0.9931806325912476,0.006819340866059,32,51,-2654.038432276368
3499,0.9949550032615662,0.0050449566915631,33,51,-2442.677219773419
3500,0.9994367957115172,0.0005631471867673,34,51,-2240.6463353238055
3501,0.9846163988113404,0.0153835760429501,35,51,-2050.705244543935
3502,0.9941622614860536,0.0058377743698656,36,51,-1876.528710145411
3503,1.0,6.14556228129004e-09,37,51,-1722.9045243425417
3504,0.9999730587005616,2.6936862923321318e-05,38,51,-1595.7794333804407
3505,0.9946208000183104,0.0053791482932865,39,51,-1501.897466540243
3506,0.998284637928009,0.0017153837252408,40,51,-1427.3085052957324
3507,0.9999995231628418,4.218560150093254e-07,41,51,-1352.721666702648
3508,0.9374487400054932,0.062551312148571,42,51,-1278.1348281095638
3509,0.9882071614265442,0.0117928497493267,43,51,-1203.5479895164794
3510,0.9915928840637208,0.0084070842713117,44,51,-1128.9611509233953
3511,0.9995784163475036,0.0004215624358039,45,51,-1054.6776758801714
3512,0.999983549118042,1.649649493629113e-05,46,51,-1016.1334802931208
3513,0.691970944404602,0.3080290853977203,47,51,-1003.9471522441576
3514,0.9821059703826904,0.0178940501064062,48,51,-991.7608241951943
3515,0.7881471514701843,0.2118528485298156,49,51,-783.6433721913871
3516,0.9999828338623048,1.7170255887322128e-05,50,51,-539.7113800791702
3517,0.964056432247162,0.0359434932470321,51,51,-295.77938796695344
3518,0.8555890321731567,0.1444109976291656,52,51,-51.84739585473666
3519,0.9339353442192078,0.0660647228360176,53,51,192.08459625748014
3520,0.90419602394104,0.0958039388060569,54,51,436.01658836969693
3521,0.9999957084655762,4.258047738403548e-06,55,51,679.9485804819137
3522,0.9743062257766724,0.0256937835365533,56,51,923.8805725941305
3523,0.9980292916297911,0.0019707239698618,57,51,1167.8125647063473
3524,0.9999966621398926,3.341944648127537e-06,58,51,1413.4089995468403
3525,0.9994207620620728,0.0005792144220322,59,51,1662.1230399702665
3526,0.9999991655349731,7.846663834243373e-07,60,51,1912.7605704844505
3527,0.9844940304756165,0.0155059993267059,61,51,2164.653551956987
3528,0.9991267323493958,0.0008732216665521,62,51,2417.409563975455
3529,0.9998601675033568,0.0001398012827849,63,51,2670.783592880561
3530,0.9997441172599792,0.0002558963897172,64,51,2924.615017399726
3531,0.9914590120315552,0.0085410065948963,65,51,3178.79426827217
3532,0.8870183825492859,0.1129816174507141,66,51,3433.2440926913428
3533,0.9999924898147584,7.569390618300531e-06,67,51,3687.908485849398
3534,0.9999706745147704,2.927977402578108e-05,68,51,3942.745870583089
3535,0.9319738149642944,0.0680261179804802,69,51,4197.724740856646
3536,0.9960246086120604,0.00397539883852,70,51,4452.820791363605
3537,0.9996367692947388,0.0003632209263741,71,51,4708.014974487655
3538,0.9977036118507384,0.0022964079398661,72,51,4963.292153399798
3539,0.8947191834449768,0.1052808612585067,73,51,4953.781093507108
3540,0.9981734752655028,0.0018264749087393,74,51,4747.571141170498
3541,0.9998795986175536,0.0001203844076371,75,51,4541.361188833887
3542,0.9996165037155152,0.0003834657836705,76,51,4335.151236497278
3543,0.951129674911499,0.0488702878355979,77,51,4128.941284160667
3544,0.8964799642562866,0.1035200208425521,78,51,3922.7313318240567
3545,0.6415218710899353,0.3584781587123871,79,51,3716.5213794874467
3546,0.8341889977455139,0.1658109575510025,80,51,3510.3114271508366
3547,0.9977649450302124,0.0022351024672389,81,51,3304.101474814226
3548,0.9998544454574584,0.000145489044371,82,51,3097.891522477616
3549,0.999997854232788,2.18543527807924e-06,83,51,2891.6815701410055
3550,0.9995800852775574,0.000419948803028,84,51,2685.4716178043955
3551,0.0044793575070798,0.9955205917358398,85,51,2479.261665467785
3552,0.9926485419273376,0.0073513984680175,86,51,2273.051713131175
3553,0.9999473094940186,5.2736548241227865e-05,87,51,2066.8417607945644
3554,0.9981306195259094,0.001869426574558,88,51,1860.631808457954
3555,0.9996193647384644,0.0003806572640314,89,51,1654.421856121344
3556,0.9995689988136292,0.0004309456853661,90,51,1445.3748494946276
3557,0.9986384510993958,0.0013615126954391,91,51,1208.374180110687
3558,0.9980006814002992,0.0019993579480797,92,51,971.3735107267461
3559,0.9996090531349182,0.0003909620863851,93,51,734.3728413428054
3560,0.9999998807907104,6.55128502558e-08,94,51,497.37217195886467
3561,0.9999942779541016,5.729340955440421e-06,95,51,260.3715025749239
3562,1.0,1.9390771655025677e-08,96,51,23.370833190983202
3563,0.9999998807907104,8.07043107897698e-08,30,52,-2986.9609974018745
3564,0.9998898506164552,0.0001101526795537,31,52,-2753.6419520337063
3565,0.6610575914382935,0.3389423787593841,32,52,-2524.7225590151484
3566,0.3974126577377319,0.6025874018669128,33,52,-2301.5160221036917
3567,0.997716784477234,0.0022832767572253,34,52,-2085.85713796511
3568,0.8894839286804199,0.1105160415172576,35,52,-1880.3446492598105
3569,0.9973545074462892,0.0026454871986061,36,52,-1688.687063964191
3570,0.9999994039535522,5.634890953842842e-07,37,52,-1516.1477500560425
3571,1.0,2.1631625379825437e-09,38,52,-1369.9693427226757
3572,0.9998270869255066,0.0001729759969748,39,52,-1259.3649193144931
3573,0.9995335340499878,0.000466520228656,40,52,-1182.4150519151056
3574,0.9999322891235352,6.773678614990786e-05,41,52,-1107.8282133220214
3575,0.9822248816490172,0.017775110900402,42,52,-1033.241374728937
3576,0.999930500984192,6.948650843696669e-05,43,52,-958.6545361358528
3577,0.0434085689485073,0.9565914869308472,44,52,-884.0676975427685
3578,0.9954568147659302,0.0045431498438119,45,52,-809.4808589496843
3579,0.972074031829834,0.0279260408133268,46,52,-760.4236967323758
3580,0.9977152347564696,0.002284798072651,47,52,-748.2373686834126
3581,0.9999802112579346,1.9843168047373183e-05,48,52,-736.0510406344494
3582,0.990328848361969,0.0096712261438369,49,52,-705.9698038160034
3583,0.999195396900177,0.0008045959984883,50,52,-462.0378117037866
3584,0.9807829260826112,0.0192170310765504,51,52,-218.1058195915698
3585,0.9988133907318116,0.0011866049608215,52,52,25.826172520647006
3586,0.1804467737674713,0.8195531964302063,53,52,269.75816463286384
3587,0.8066754341125488,0.1933245509862899,54,52,513.6901567450806
3588,0.9750778079032898,0.0249221604317426,55,52,757.6221488572974
3589,0.9999696016311646,3.0377810617210343e-05,56,52,1001.5541409695143
3590,0.996318221092224,0.0036818187218159,57,52,1245.486133081731
3591,0.9575362205505372,0.0424637347459793,58,52,1489.4181251939478
3592,0.999583065509796,0.0004168862942606,59,52,1733.3501173061645
3593,0.999998927116394,1.064894149749307e-06,60,52,1977.2821094183814
3594,0.9912787079811096,0.0087212892249226,61,52,2221.96242092435
3595,0.9999009370803832,9.904755279421806e-05,62,52,2468.858238133571
3596,0.990928828716278,0.0090711265802383,63,52,2717.439419747936
3597,0.2976831495761871,0.7023168206214905,64,52,2967.2824267332558
3598,0.9989333748817444,0.0010665932204574,65,52,3218.0933796271356
3599,0.999897003173828,0.0001029629929689,66,52,3469.662375505721
3600,0.999990940093994,9.11570168682374e-06,67,52,3721.8357029831395
3601,0.9979427456855774,0.0020572727080434,68,52,3974.498333123314
3602,0.988791823387146,0.0112081598490476,69,52,4227.562536497834
3603,0.9919368028640748,0.0080632045865058,70,52,4480.960276547874
3604,0.9986714124679564,0.0013286637840792,71,52,4734.638000945795
3605,0.9911789298057556,0.0088211186230182,72,52,4988.552996611342
3606,0.9992651343345642,0.0007348080398514,73,52,5105.4829575606955
3607,0.999477207660675,0.0005227843648754,74,52,4899.273005224085
3608,0.9998061060905457,0.0001939146895892,75,52,4693.063052887474
3609,0.9979105591773988,0.0020893595647066,76,52,4486.853100550864
3610,0.000266824645223,0.9997331500053406,77,52,4280.643148214254
3611,0.9995203018188475,0.0004797348810825,78,52,4074.433195877644
3612,0.3610759079456329,0.6389240622520447,79,52,3868.2232435410333
3613,0.3139150738716125,0.6860849261283875,80,52,3662.0132912044232
3614,0.9908305406570436,0.009169427677989,81,52,3455.8033388678127
3615,0.0047718379646539,0.9952281713485718,82,52,3249.5933865312027
3616,0.0065652965568006,0.9934346675872804,83,52,3043.3834341945926
3617,0.9796966910362244,0.0203032903373241,84,52,2837.173481857982
3618,0.8904359340667725,0.1095640659332275,85,52,2630.963529521372
3619,0.9996722936630248,0.0003277236537542,86,52,2424.7535771847615
3620,0.9998350143432616,0.0001649424084462,87,52,2218.543624848151
3621,0.8577935099601746,0.142206534743309,88,52,2012.333672511541
3622,0.9995877146720886,0.0004123312828596,89,52,1779.1571427105955
3623,0.999806582927704,0.0001934847532538,90,52,1542.1564733266548
3624,0.9999916553497314,8.342051842191722e-06,91,52,1305.155803942714
3625,0.9999994039535522,6.233889848772378e-07,92,52,1068.1551345587734
3626,0.9989491105079652,0.0010508771520107,93,52,831.1544651748326
3627,1.0,1.17433662794042e-08,94,52,594.1537957908919
3628,0.995061457157135,0.0049384934827685,95,52,357.1531264069512
3629,1.0,4.693700983438021e-10,96,52,120.15245702301044
3630,0.9999815225601196,1.843068821472116e-05,31,53,-2654.038432276368
3631,0.5051009058952332,0.494899034500122,32,53,-2415.6986567036874
3632,0.9923006296157836,0.0076993694528937,33,53,-2181.3647104507763
3633,0.9036291241645812,0.0963708311319351,34,53,-1952.4794493156644
3634,0.5152498483657837,0.4847501516342163,35,53,-1731.2053604353239
3635,0.9999974966049194,2.444421625114046e-06,36,53,-1520.8681731169208
3636,0.9278098344802856,0.0721901208162307,37,53,-1326.680066933999
3637,0.9999812841415404,1.869559127953835e-05,38,53,-1156.802489623877
